Region,Ort,Land,Breitengrad,Laengengrad,MittelC_1961_1990,Jahr,AnomalieC
Europa,"Dublin",IE,53.35,-6.26,9.4,1980,0
Europa,"Dublin",IE,53.35,-6.26,9.4,1981,0.67
Europa,"Dublin",IE,53.35,-6.26,9.4,1982,0.18
Europa,"Dublin",IE,53.35,-6.26,9.4,1983,0.62
Europa,"Dublin",IE,53.35,-6.26,9.4,1984,-0.03
Europa,"Dublin",IE,53.35,-6.26,9.4,1985,-0.18
Europa,"Dublin",IE,53.35,-6.26,9.4,1986,0.16
Europa,"Dublin",IE,53.35,-6.26,9.4,1987,0.17
Europa,"Dublin",IE,53.35,-6.26,9.4,1988,0.34
Europa,"Dublin",IE,53.35,-6.26,9.4,1989,0.09
Europa,"Dublin",IE,53.35,-6.26,9.4,1990,0.49
Europa,"Dublin",IE,53.35,-6.26,9.4,1991,0.95
Europa,"Dublin",IE,53.35,-6.26,9.4,1992,0.06
Europa,"Dublin",IE,53.35,-6.26,9.4,1993,0.18
Europa,"Dublin",IE,53.35,-6.26,9.4,1994,0.26
Europa,"Dublin",IE,53.35,-6.26,9.4,1995,0.78
Europa,"Dublin",IE,53.35,-6.26,9.4,1996,0.01
Europa,"Dublin",IE,53.35,-6.26,9.4,1997,0.56
Europa,"Dublin",IE,53.35,-6.26,9.4,1998,1.26
Europa,"Dublin",IE,53.35,-6.26,9.4,1999,0.32
Europa,"Dublin",IE,53.35,-6.26,9.4,2000,0.2
Europa,"Dublin",IE,53.35,-6.26,9.4,2001,0.77
Europa,"Dublin",IE,53.35,-6.26,9.4,2002,0.67
Europa,"Dublin",IE,53.35,-6.26,9.4,2003,0.43
Europa,"Dublin",IE,53.35,-6.26,9.4,2004,0.78
Europa,"Dublin",IE,53.35,-6.26,9.4,2005,1.42
Europa,"Dublin",IE,53.35,-6.26,9.4,2006,1.06
Europa,"Dublin",IE,53.35,-6.26,9.4,2007,1.32
Europa,"Dublin",IE,53.35,-6.26,9.4,2008,1.13
Europa,"Dublin",IE,53.35,-6.26,9.4,2009,1.21
Europa,"Dublin",IE,53.35,-6.26,9.4,2010,1.67
Europa,"Dublin",IE,53.35,-6.26,9.4,2011,0.68
Europa,"Dublin",IE,53.35,-6.26,9.4,2012,0.57
Europa,"Dublin",IE,53.35,-6.26,9.4,2013,1.3
Europa,"Dublin",IE,53.35,-6.26,9.4,2014,0.72
Europa,"Dublin",IE,53.35,-6.26,9.4,2015,0.57
Europa,"Dublin",IE,53.35,-6.26,9.4,2016,1.71
Europa,"Dublin",IE,53.35,-6.26,9.4,2017,1.46
Europa,"Dublin",IE,53.35,-6.26,9.4,2018,1.45
Europa,"Dublin",IE,53.35,-6.26,9.4,2019,1.22
Europa,"Dublin",IE,53.35,-6.26,9.4,2020,1.84
Europa,"Dublin",IE,53.35,-6.26,9.4,2021,1.5
Europa,"Dublin",IE,53.35,-6.26,9.4,2022,1.11
Europa,"Dublin",IE,53.35,-6.26,9.4,2023,1.5
Europa,"Dublin",IE,53.35,-6.26,9.4,2024,1.78
Europa,"Dublin",IE,53.35,-6.26,9.4,2025,2.12
Europa,"Hamburg",DE,53.55,9.99,8.6,1850,-0.43
Europa,"Hamburg",DE,53.55,9.99,8.6,1851,0.33
Europa,"Hamburg",DE,53.55,9.99,8.6,1852,-0.33
Europa,"Hamburg",DE,53.55,9.99,8.6,1853,-0.43
Europa,"Hamburg",DE,53.55,9.99,8.6,1854,-0.28
Europa,"Hamburg",DE,53.55,9.99,8.6,1855,-0.46
Europa,"Hamburg",DE,53.55,9.99,8.6,1856,-0.57
Europa,"Hamburg",DE,53.55,9.99,8.6,1857,-0.18
Europa,"Hamburg",DE,53.55,9.99,8.6,1858,-0.76
Europa,"Hamburg",DE,53.55,9.99,8.6,1859,0.05
Europa,"Hamburg",DE,53.55,9.99,8.6,1860,-0.95
Europa,"Hamburg",DE,53.55,9.99,8.6,1861,-0.39
Europa,"Hamburg",DE,53.55,9.99,8.6,1862,-0.86
Europa,"Hamburg",DE,53.55,9.99,8.6,1863,-0.98
Europa,"Hamburg",DE,53.55,9.99,8.6,1864,-0.48
Europa,"Hamburg",DE,53.55,9.99,8.6,1865,-0.1
Europa,"Hamburg",DE,53.55,9.99,8.6,1866,0.15
Europa,"Hamburg",DE,53.55,9.99,8.6,1867,-0.55
Europa,"Hamburg",DE,53.55,9.99,8.6,1868,0.13
Europa,"Hamburg",DE,53.55,9.99,8.6,1869,-0.39
Europa,"Hamburg",DE,53.55,9.99,8.6,1870,-0.28
Europa,"Hamburg",DE,53.55,9.99,8.6,1871,-0.29
Europa,"Hamburg",DE,53.55,9.99,8.6,1872,-0.36
Europa,"Hamburg",DE,53.55,9.99,8.6,1873,-0.55
Europa,"Hamburg",DE,53.55,9.99,8.6,1874,-0.02
Europa,"Hamburg",DE,53.55,9.99,8.6,1875,-0.45
Europa,"Hamburg",DE,53.55,9.99,8.6,1876,0.39
Europa,"Hamburg",DE,53.55,9.99,8.6,1877,0.02
Europa,"Hamburg",DE,53.55,9.99,8.6,1878,0.33
Europa,"Hamburg",DE,53.55,9.99,8.6,1879,-0.55
Europa,"Hamburg",DE,53.55,9.99,8.6,1880,-0.71
Europa,"Hamburg",DE,53.55,9.99,8.6,1881,-0.88
Europa,"Hamburg",DE,53.55,9.99,8.6,1882,-0.59
Europa,"Hamburg",DE,53.55,9.99,8.6,1883,-0.67
Europa,"Hamburg",DE,53.55,9.99,8.6,1884,-0.58
Europa,"Hamburg",DE,53.55,9.99,8.6,1885,-0.75
Europa,"Hamburg",DE,53.55,9.99,8.6,1886,-0.2
Europa,"Hamburg",DE,53.55,9.99,8.6,1887,-0.34
Europa,"Hamburg",DE,53.55,9.99,8.6,1888,0.04
Europa,"Hamburg",DE,53.55,9.99,8.6,1889,-0.4
Europa,"Hamburg",DE,53.55,9.99,8.6,1890,-0.23
Europa,"Hamburg",DE,53.55,9.99,8.6,1891,-0.25
Europa,"Hamburg",DE,53.55,9.99,8.6,1892,-0.43
Europa,"Hamburg",DE,53.55,9.99,8.6,1893,-1.3
Europa,"Hamburg",DE,53.55,9.99,8.6,1894,-0.62
Europa,"Hamburg",DE,53.55,9.99,8.6,1895,0.1
Europa,"Hamburg",DE,53.55,9.99,8.6,1896,0.04
Europa,"Hamburg",DE,53.55,9.99,8.6,1897,-0.3
Europa,"Hamburg",DE,53.55,9.99,8.6,1898,-0.85
Europa,"Hamburg",DE,53.55,9.99,8.6,1899,-0.64
Europa,"Hamburg",DE,53.55,9.99,8.6,1900,-0.36
Europa,"Hamburg",DE,53.55,9.99,8.6,1901,-0.53
Europa,"Hamburg",DE,53.55,9.99,8.6,1902,-0.88
Europa,"Hamburg",DE,53.55,9.99,8.6,1903,-0.45
Europa,"Hamburg",DE,53.55,9.99,8.6,1904,-0.43
Europa,"Hamburg",DE,53.55,9.99,8.6,1905,-0.72
Europa,"Hamburg",DE,53.55,9.99,8.6,1906,-0.54
Europa,"Hamburg",DE,53.55,9.99,8.6,1907,-0.57
Europa,"Hamburg",DE,53.55,9.99,8.6,1908,-1.05
Europa,"Hamburg",DE,53.55,9.99,8.6,1909,-0.81
Europa,"Hamburg",DE,53.55,9.99,8.6,1910,-0.47
Europa,"Hamburg",DE,53.55,9.99,8.6,1911,-0.37
Europa,"Hamburg",DE,53.55,9.99,8.6,1912,-0.45
Europa,"Hamburg",DE,53.55,9.99,8.6,1913,-0.61
Europa,"Hamburg",DE,53.55,9.99,8.6,1914,-0.1
Europa,"Hamburg",DE,53.55,9.99,8.6,1915,-0.2
Europa,"Hamburg",DE,53.55,9.99,8.6,1916,-0.54
Europa,"Hamburg",DE,53.55,9.99,8.6,1917,-1.22
Europa,"Hamburg",DE,53.55,9.99,8.6,1918,-0.28
Europa,"Hamburg",DE,53.55,9.99,8.6,1919,-0.37
Europa,"Hamburg",DE,53.55,9.99,8.6,1920,-0.39
Europa,"Hamburg",DE,53.55,9.99,8.6,1921,-0.6
Europa,"Hamburg",DE,53.55,9.99,8.6,1922,0.08
Europa,"Hamburg",DE,53.55,9.99,8.6,1923,-0.02
Europa,"Hamburg",DE,53.55,9.99,8.6,1924,0.08
Europa,"Hamburg",DE,53.55,9.99,8.6,1925,0.35
Europa,"Hamburg",DE,53.55,9.99,8.6,1926,0.04
Europa,"Hamburg",DE,53.55,9.99,8.6,1927,-0.11
Europa,"Hamburg",DE,53.55,9.99,8.6,1928,0.25
Europa,"Hamburg",DE,53.55,9.99,8.6,1929,0.26
Europa,"Hamburg",DE,53.55,9.99,8.6,1930,0.06
Europa,"Hamburg",DE,53.55,9.99,8.6,1931,0.18
Europa,"Hamburg",DE,53.55,9.99,8.6,1932,-0.27
Europa,"Hamburg",DE,53.55,9.99,8.6,1933,-0.17
Europa,"Hamburg",DE,53.55,9.99,8.6,1934,-0.43
Europa,"Hamburg",DE,53.55,9.99,8.6,1935,0.59
Europa,"Hamburg",DE,53.55,9.99,8.6,1936,-0.56
Europa,"Hamburg",DE,53.55,9.99,8.6,1937,0.06
Europa,"Hamburg",DE,53.55,9.99,8.6,1938,0.58
Europa,"Hamburg",DE,53.55,9.99,8.6,1939,0.15
Europa,"Hamburg",DE,53.55,9.99,8.6,1940,0.42
Europa,"Hamburg",DE,53.55,9.99,8.6,1941,0.02
Europa,"Hamburg",DE,53.55,9.99,8.6,1942,-0.11
Europa,"Hamburg",DE,53.55,9.99,8.6,1943,0.19
Europa,"Hamburg",DE,53.55,9.99,8.6,1944,0.88
Europa,"Hamburg",DE,53.55,9.99,8.6,1945,0.21
Europa,"Hamburg",DE,53.55,9.99,8.6,1946,0.23
Europa,"Hamburg",DE,53.55,9.99,8.6,1947,0.65
Europa,"Hamburg",DE,53.55,9.99,8.6,1948,0.17
Europa,"Hamburg",DE,53.55,9.99,8.6,1949,0.04
Europa,"Hamburg",DE,53.55,9.99,8.6,1950,-0.31
Europa,"Hamburg",DE,53.55,9.99,8.6,1951,0.47
Europa,"Hamburg",DE,53.55,9.99,8.6,1952,0.51
Europa,"Hamburg",DE,53.55,9.99,8.6,1953,0.01
Europa,"Hamburg",DE,53.55,9.99,8.6,1954,0.27
Europa,"Hamburg",DE,53.55,9.99,8.6,1955,0.41
Europa,"Hamburg",DE,53.55,9.99,8.6,1956,-0.43
Europa,"Hamburg",DE,53.55,9.99,8.6,1957,-0.04
Europa,"Hamburg",DE,53.55,9.99,8.6,1958,0.43
Europa,"Hamburg",DE,53.55,9.99,8.6,1959,0.4
Europa,"Hamburg",DE,53.55,9.99,8.6,1960,0.11
Europa,"Hamburg",DE,53.55,9.99,8.6,1961,-0.11
Europa,"Hamburg",DE,53.55,9.99,8.6,1962,-0.02
Europa,"Hamburg",DE,53.55,9.99,8.6,1963,0.39
Europa,"Hamburg",DE,53.55,9.99,8.6,1964,-0.73
Europa,"Hamburg",DE,53.55,9.99,8.6,1965,-0.61
Europa,"Hamburg",DE,53.55,9.99,8.6,1966,-0.02
Europa,"Hamburg",DE,53.55,9.99,8.6,1967,-0.43
Europa,"Hamburg",DE,53.55,9.99,8.6,1968,-0.54
Europa,"Hamburg",DE,53.55,9.99,8.6,1969,-0.57
Europa,"Hamburg",DE,53.55,9.99,8.6,1970,-0.44
Europa,"Hamburg",DE,53.55,9.99,8.6,1971,-0.09
Europa,"Hamburg",DE,53.55,9.99,8.6,1972,-0.71
Europa,"Hamburg",DE,53.55,9.99,8.6,1973,0.02
Europa,"Hamburg",DE,53.55,9.99,8.6,1974,0.02
Europa,"Hamburg",DE,53.55,9.99,8.6,1975,-0.48
Europa,"Hamburg",DE,53.55,9.99,8.6,1976,-0.35
Europa,"Hamburg",DE,53.55,9.99,8.6,1977,0.66
Europa,"Hamburg",DE,53.55,9.99,8.6,1978,0.16
Europa,"Hamburg",DE,53.55,9.99,8.6,1979,0.57
Europa,"Hamburg",DE,53.55,9.99,8.6,1980,0.25
Europa,"Hamburg",DE,53.55,9.99,8.6,1981,0.86
Europa,"Hamburg",DE,53.55,9.99,8.6,1982,0.62
Europa,"Hamburg",DE,53.55,9.99,8.6,1983,0.67
Europa,"Hamburg",DE,53.55,9.99,8.6,1984,0.76
Europa,"Hamburg",DE,53.55,9.99,8.6,1985,-0.18
Europa,"Hamburg",DE,53.55,9.99,8.6,1986,-0.22
Europa,"Hamburg",DE,53.55,9.99,8.6,1987,-0.3
Europa,"Hamburg",DE,53.55,9.99,8.6,1988,0.5
Europa,"Hamburg",DE,53.55,9.99,8.6,1989,0.31
Europa,"Hamburg",DE,53.55,9.99,8.6,1990,0
Europa,"Hamburg",DE,53.55,9.99,8.6,1991,0.6
Europa,"Hamburg",DE,53.55,9.99,8.6,1992,0.08
Europa,"Hamburg",DE,53.55,9.99,8.6,1993,0.18
Europa,"Hamburg",DE,53.55,9.99,8.6,1994,0.45
Europa,"Hamburg",DE,53.55,9.99,8.6,1995,0.54
Europa,"Hamburg",DE,53.55,9.99,8.6,1996,0.63
Europa,"Hamburg",DE,53.55,9.99,8.6,1997,1.42
Europa,"Hamburg",DE,53.55,9.99,8.6,1998,1.38
Europa,"Hamburg",DE,53.55,9.99,8.6,1999,0.09
Europa,"Hamburg",DE,53.55,9.99,8.6,2000,0.53
Europa,"Hamburg",DE,53.55,9.99,8.6,2001,1.48
Europa,"Hamburg",DE,53.55,9.99,8.6,2002,0.71
Europa,"Hamburg",DE,53.55,9.99,8.6,2003,1.16
Europa,"Hamburg",DE,53.55,9.99,8.6,2004,0.78
Europa,"Hamburg",DE,53.55,9.99,8.6,2005,1.47
Europa,"Hamburg",DE,53.55,9.99,8.6,2006,1.42
Europa,"Hamburg",DE,53.55,9.99,8.6,2007,1.04
Europa,"Hamburg",DE,53.55,9.99,8.6,2008,0.84
Europa,"Hamburg",DE,53.55,9.99,8.6,2009,0.94
Europa,"Hamburg",DE,53.55,9.99,8.6,2010,1.35
Europa,"Hamburg",DE,53.55,9.99,8.6,2011,0.71
Europa,"Hamburg",DE,53.55,9.99,8.6,2012,1.02
Europa,"Hamburg",DE,53.55,9.99,8.6,2013,1.54
Europa,"Hamburg",DE,53.55,9.99,8.6,2014,1.06
Europa,"Hamburg",DE,53.55,9.99,8.6,2015,1.52
Europa,"Hamburg",DE,53.55,9.99,8.6,2016,1.76
Europa,"Hamburg",DE,53.55,9.99,8.6,2017,1.8
Europa,"Hamburg",DE,53.55,9.99,8.6,2018,1.44
Europa,"Hamburg",DE,53.55,9.99,8.6,2019,2.08
Europa,"Hamburg",DE,53.55,9.99,8.6,2020,2.04
Europa,"Hamburg",DE,53.55,9.99,8.6,2021,1.89
Europa,"Hamburg",DE,53.55,9.99,8.6,2022,1.38
Europa,"Hamburg",DE,53.55,9.99,8.6,2023,1.87
Europa,"Hamburg",DE,53.55,9.99,8.6,2024,1.79
Europa,"Hamburg",DE,53.55,9.99,8.6,2025,1.83
Europa,"Amsterdam",NL,52.37,4.9,9.3,1850,-0.45
Europa,"Amsterdam",NL,52.37,4.9,9.3,1851,0.15
Europa,"Amsterdam",NL,52.37,4.9,9.3,1852,0.11
Europa,"Amsterdam",NL,52.37,4.9,9.3,1853,0.21
Europa,"Amsterdam",NL,52.37,4.9,9.3,1854,-0.05
Europa,"Amsterdam",NL,52.37,4.9,9.3,1855,-0.3
Europa,"Amsterdam",NL,52.37,4.9,9.3,1856,0.1
Europa,"Amsterdam",NL,52.37,4.9,9.3,1857,0.06
Europa,"Amsterdam",NL,52.37,4.9,9.3,1858,-0.48
Europa,"Amsterdam",NL,52.37,4.9,9.3,1859,0.12
Europa,"Amsterdam",NL,52.37,4.9,9.3,1860,-0.79
Europa,"Amsterdam",NL,52.37,4.9,9.3,1861,-0.2
Europa,"Amsterdam",NL,52.37,4.9,9.3,1862,-0.98
Europa,"Amsterdam",NL,52.37,4.9,9.3,1863,-0.3
Europa,"Amsterdam",NL,52.37,4.9,9.3,1864,-0.64
Europa,"Amsterdam",NL,52.37,4.9,9.3,1865,-0.42
Europa,"Amsterdam",NL,52.37,4.9,9.3,1866,-0.65
Europa,"Amsterdam",NL,52.37,4.9,9.3,1867,-0.62
Europa,"Amsterdam",NL,52.37,4.9,9.3,1868,0.05
Europa,"Amsterdam",NL,52.37,4.9,9.3,1869,0.12
Europa,"Amsterdam",NL,52.37,4.9,9.3,1870,-0.01
Europa,"Amsterdam",NL,52.37,4.9,9.3,1871,-0.21
Europa,"Amsterdam",NL,52.37,4.9,9.3,1872,-0.2
Europa,"Amsterdam",NL,52.37,4.9,9.3,1873,-0.01
Europa,"Amsterdam",NL,52.37,4.9,9.3,1874,-0.11
Europa,"Amsterdam",NL,52.37,4.9,9.3,1875,-0.56
Europa,"Amsterdam",NL,52.37,4.9,9.3,1876,-1.24
Europa,"Amsterdam",NL,52.37,4.9,9.3,1877,-0.23
Europa,"Amsterdam",NL,52.37,4.9,9.3,1878,-0.3
Europa,"Amsterdam",NL,52.37,4.9,9.3,1879,0.2
Europa,"Amsterdam",NL,52.37,4.9,9.3,1880,-0.25
Europa,"Amsterdam",NL,52.37,4.9,9.3,1881,-0.31
Europa,"Amsterdam",NL,52.37,4.9,9.3,1882,-0.51
Europa,"Amsterdam",NL,52.37,4.9,9.3,1883,-0.56
Europa,"Amsterdam",NL,52.37,4.9,9.3,1884,-1.09
Europa,"Amsterdam",NL,52.37,4.9,9.3,1885,-0.59
Europa,"Amsterdam",NL,52.37,4.9,9.3,1886,-0.71
Europa,"Amsterdam",NL,52.37,4.9,9.3,1887,-1.03
Europa,"Amsterdam",NL,52.37,4.9,9.3,1888,-0.6
Europa,"Amsterdam",NL,52.37,4.9,9.3,1889,-0.55
Europa,"Amsterdam",NL,52.37,4.9,9.3,1890,-0.82
Europa,"Amsterdam",NL,52.37,4.9,9.3,1891,-0.62
Europa,"Amsterdam",NL,52.37,4.9,9.3,1892,-1.12
Europa,"Amsterdam",NL,52.37,4.9,9.3,1893,-0.61
Europa,"Amsterdam",NL,52.37,4.9,9.3,1894,-0.47
Europa,"Amsterdam",NL,52.37,4.9,9.3,1895,-0.35
Europa,"Amsterdam",NL,52.37,4.9,9.3,1896,-0.51
Europa,"Amsterdam",NL,52.37,4.9,9.3,1897,-0.66
Europa,"Amsterdam",NL,52.37,4.9,9.3,1898,-0.87
Europa,"Amsterdam",NL,52.37,4.9,9.3,1899,-0.59
Europa,"Amsterdam",NL,52.37,4.9,9.3,1900,0.09
Europa,"Amsterdam",NL,52.37,4.9,9.3,1901,-0.18
Europa,"Amsterdam",NL,52.37,4.9,9.3,1902,-0.89
Europa,"Amsterdam",NL,52.37,4.9,9.3,1903,-0.67
Europa,"Amsterdam",NL,52.37,4.9,9.3,1904,-0.99
Europa,"Amsterdam",NL,52.37,4.9,9.3,1905,-0.54
Europa,"Amsterdam",NL,52.37,4.9,9.3,1906,-0.43
Europa,"Amsterdam",NL,52.37,4.9,9.3,1907,-0.93
Europa,"Amsterdam",NL,52.37,4.9,9.3,1908,-0.38
Europa,"Amsterdam",NL,52.37,4.9,9.3,1909,-0.85
Europa,"Amsterdam",NL,52.37,4.9,9.3,1910,-0.42
Europa,"Amsterdam",NL,52.37,4.9,9.3,1911,-0.68
Europa,"Amsterdam",NL,52.37,4.9,9.3,1912,-1.02
Europa,"Amsterdam",NL,52.37,4.9,9.3,1913,-0.69
Europa,"Amsterdam",NL,52.37,4.9,9.3,1914,-0.5
Europa,"Amsterdam",NL,52.37,4.9,9.3,1915,-0.46
Europa,"Amsterdam",NL,52.37,4.9,9.3,1916,-0.59
Europa,"Amsterdam",NL,52.37,4.9,9.3,1917,-0.87
Europa,"Amsterdam",NL,52.37,4.9,9.3,1918,-0.85
Europa,"Amsterdam",NL,52.37,4.9,9.3,1919,-0.37
Europa,"Amsterdam",NL,52.37,4.9,9.3,1920,-0.28
Europa,"Amsterdam",NL,52.37,4.9,9.3,1921,-0.05
Europa,"Amsterdam",NL,52.37,4.9,9.3,1922,-0.63
Europa,"Amsterdam",NL,52.37,4.9,9.3,1923,-0.16
Europa,"Amsterdam",NL,52.37,4.9,9.3,1924,-1.18
Europa,"Amsterdam",NL,52.37,4.9,9.3,1925,-0.22
Europa,"Amsterdam",NL,52.37,4.9,9.3,1926,0
Europa,"Amsterdam",NL,52.37,4.9,9.3,1927,-0.06
Europa,"Amsterdam",NL,52.37,4.9,9.3,1928,0.01
Europa,"Amsterdam",NL,52.37,4.9,9.3,1929,-0.3
Europa,"Amsterdam",NL,52.37,4.9,9.3,1930,0.02
Europa,"Amsterdam",NL,52.37,4.9,9.3,1931,0.21
Europa,"Amsterdam",NL,52.37,4.9,9.3,1932,0.08
Europa,"Amsterdam",NL,52.37,4.9,9.3,1933,-0.02
Europa,"Amsterdam",NL,52.37,4.9,9.3,1934,0.17
Europa,"Amsterdam",NL,52.37,4.9,9.3,1935,0.15
Europa,"Amsterdam",NL,52.37,4.9,9.3,1936,0.21
Europa,"Amsterdam",NL,52.37,4.9,9.3,1937,0.1
Europa,"Amsterdam",NL,52.37,4.9,9.3,1938,0.61
Europa,"Amsterdam",NL,52.37,4.9,9.3,1939,0.02
Europa,"Amsterdam",NL,52.37,4.9,9.3,1940,-0.36
Europa,"Amsterdam",NL,52.37,4.9,9.3,1941,-0.05
Europa,"Amsterdam",NL,52.37,4.9,9.3,1942,-0.4
Europa,"Amsterdam",NL,52.37,4.9,9.3,1943,0.42
Europa,"Amsterdam",NL,52.37,4.9,9.3,1944,0.12
Europa,"Amsterdam",NL,52.37,4.9,9.3,1945,-0.18
Europa,"Amsterdam",NL,52.37,4.9,9.3,1946,0.04
Europa,"Amsterdam",NL,52.37,4.9,9.3,1947,-0.19
Europa,"Amsterdam",NL,52.37,4.9,9.3,1948,-0.06
Europa,"Amsterdam",NL,52.37,4.9,9.3,1949,-0.02
Europa,"Amsterdam",NL,52.37,4.9,9.3,1950,-0.36
Europa,"Amsterdam",NL,52.37,4.9,9.3,1951,-0.18
Europa,"Amsterdam",NL,52.37,4.9,9.3,1952,-0.56
Europa,"Amsterdam",NL,52.37,4.9,9.3,1953,0.26
Europa,"Amsterdam",NL,52.37,4.9,9.3,1954,0.08
Europa,"Amsterdam",NL,52.37,4.9,9.3,1955,-0.67
Europa,"Amsterdam",NL,52.37,4.9,9.3,1956,-0.61
Europa,"Amsterdam",NL,52.37,4.9,9.3,1957,-0.02
Europa,"Amsterdam",NL,52.37,4.9,9.3,1958,0.16
Europa,"Amsterdam",NL,52.37,4.9,9.3,1959,0.35
Europa,"Amsterdam",NL,52.37,4.9,9.3,1960,0.03
Europa,"Amsterdam",NL,52.37,4.9,9.3,1961,0
Europa,"Amsterdam",NL,52.37,4.9,9.3,1962,-0.24
Europa,"Amsterdam",NL,52.37,4.9,9.3,1963,-0.72
Europa,"Amsterdam",NL,52.37,4.9,9.3,1964,-0.62
Europa,"Amsterdam",NL,52.37,4.9,9.3,1965,-1.08
Europa,"Amsterdam",NL,52.37,4.9,9.3,1966,-0.06
Europa,"Amsterdam",NL,52.37,4.9,9.3,1967,0
Europa,"Amsterdam",NL,52.37,4.9,9.3,1968,-0.07
Europa,"Amsterdam",NL,52.37,4.9,9.3,1969,-0.33
Europa,"Amsterdam",NL,52.37,4.9,9.3,1970,-0.09
Europa,"Amsterdam",NL,52.37,4.9,9.3,1971,-0.1
Europa,"Amsterdam",NL,52.37,4.9,9.3,1972,0.19
Europa,"Amsterdam",NL,52.37,4.9,9.3,1973,0.22
Europa,"Amsterdam",NL,52.37,4.9,9.3,1974,-0.45
Europa,"Amsterdam",NL,52.37,4.9,9.3,1975,-0.71
Europa,"Amsterdam",NL,52.37,4.9,9.3,1976,-0.73
Europa,"Amsterdam",NL,52.37,4.9,9.3,1977,-0.02
Europa,"Amsterdam",NL,52.37,4.9,9.3,1978,0.17
Europa,"Amsterdam",NL,52.37,4.9,9.3,1979,0.26
Europa,"Amsterdam",NL,52.37,4.9,9.3,1980,1.29
Europa,"Amsterdam",NL,52.37,4.9,9.3,1981,0.48
Europa,"Amsterdam",NL,52.37,4.9,9.3,1982,0.25
Europa,"Amsterdam",NL,52.37,4.9,9.3,1983,0.5
Europa,"Amsterdam",NL,52.37,4.9,9.3,1984,0.35
Europa,"Amsterdam",NL,52.37,4.9,9.3,1985,-0.06
Europa,"Amsterdam",NL,52.37,4.9,9.3,1986,0.11
Europa,"Amsterdam",NL,52.37,4.9,9.3,1987,0.76
Europa,"Amsterdam",NL,52.37,4.9,9.3,1988,-0.09
Europa,"Amsterdam",NL,52.37,4.9,9.3,1989,0.07
Europa,"Amsterdam",NL,52.37,4.9,9.3,1990,0.72
Europa,"Amsterdam",NL,52.37,4.9,9.3,1991,0.8
Europa,"Amsterdam",NL,52.37,4.9,9.3,1992,0.42
Europa,"Amsterdam",NL,52.37,4.9,9.3,1993,0.69
Europa,"Amsterdam",NL,52.37,4.9,9.3,1994,0.73
Europa,"Amsterdam",NL,52.37,4.9,9.3,1995,1.26
Europa,"Amsterdam",NL,52.37,4.9,9.3,1996,0.15
Europa,"Amsterdam",NL,52.37,4.9,9.3,1997,1.16
Europa,"Amsterdam",NL,52.37,4.9,9.3,1998,1.24
Europa,"Amsterdam",NL,52.37,4.9,9.3,1999,0.89
Europa,"Amsterdam",NL,52.37,4.9,9.3,2000,1.4
Europa,"Amsterdam",NL,52.37,4.9,9.3,2001,0.95
Europa,"Amsterdam",NL,52.37,4.9,9.3,2002,1.5
Europa,"Amsterdam",NL,52.37,4.9,9.3,2003,0.62
Europa,"Amsterdam",NL,52.37,4.9,9.3,2004,0.67
Europa,"Amsterdam",NL,52.37,4.9,9.3,2005,0.98
Europa,"Amsterdam",NL,52.37,4.9,9.3,2006,1
Europa,"Amsterdam",NL,52.37,4.9,9.3,2007,1.43
Europa,"Amsterdam",NL,52.37,4.9,9.3,2008,0.7
Europa,"Amsterdam",NL,52.37,4.9,9.3,2009,0.87
Europa,"Amsterdam",NL,52.37,4.9,9.3,2010,1.2
Europa,"Amsterdam",NL,52.37,4.9,9.3,2011,0.91
Europa,"Amsterdam",NL,52.37,4.9,9.3,2012,0.65
Europa,"Amsterdam",NL,52.37,4.9,9.3,2013,0.68
Europa,"Amsterdam",NL,52.37,4.9,9.3,2014,1.46
Europa,"Amsterdam",NL,52.37,4.9,9.3,2015,1.72
Europa,"Amsterdam",NL,52.37,4.9,9.3,2016,1.94
Europa,"Amsterdam",NL,52.37,4.9,9.3,2017,1.48
Europa,"Amsterdam",NL,52.37,4.9,9.3,2018,1.38
Europa,"Amsterdam",NL,52.37,4.9,9.3,2019,1.84
Europa,"Amsterdam",NL,52.37,4.9,9.3,2020,2.16
Europa,"Amsterdam",NL,52.37,4.9,9.3,2021,1.19
Europa,"Amsterdam",NL,52.37,4.9,9.3,2022,1.43
Europa,"Amsterdam",NL,52.37,4.9,9.3,2023,1.88
Europa,"Amsterdam",NL,52.37,4.9,9.3,2024,2.14
Europa,"Amsterdam",NL,52.37,4.9,9.3,2025,1.75
Europa,"Berlin",DE,52.52,13.4,9,1850,-0.4
Europa,"Berlin",DE,52.52,13.4,9,1851,-1.15
Europa,"Berlin",DE,52.52,13.4,9,1852,-1.29
Europa,"Berlin",DE,52.52,13.4,9,1853,-0.72
Europa,"Berlin",DE,52.52,13.4,9,1854,-0.49
Europa,"Berlin",DE,52.52,13.4,9,1855,-0.6
Europa,"Berlin",DE,52.52,13.4,9,1856,-1.24
Europa,"Berlin",DE,52.52,13.4,9,1857,-1.01
Europa,"Berlin",DE,52.52,13.4,9,1858,-0.94
Europa,"Berlin",DE,52.52,13.4,9,1859,-0.71
Europa,"Berlin",DE,52.52,13.4,9,1860,-0.23
Europa,"Berlin",DE,52.52,13.4,9,1861,-0.34
Europa,"Berlin",DE,52.52,13.4,9,1862,-1.25
Europa,"Berlin",DE,52.52,13.4,9,1863,-0.5
Europa,"Berlin",DE,52.52,13.4,9,1864,-0.47
